raceId,year,round,circuitId,name,driverRef,constructorRef,grid,quali_position,driver_champ_points,driver_champ_pos,constructor_champ_points,constructor_champ_pos,positionOrder,points,status,won_race,podium,dnf
345,2010,9,12,European Grand Prix,rosa,sauber,16,16.0,0.0,18.0,7.0,9.0,12,0.0,Finished,0,0,0
345,2010,9,12,European Grand Prix,alguersuari,toro_rosso,17,17.0,3.0,16.0,10.0,8.0,13,0.0,Finished,0,0,0
345,2010,9,12,European Grand Prix,petrov,renault,10,10.0,6.0,15.0,89.0,5.0,14,0.0,Finished,0,0,0
345,2010,9,12,European Grand Prix,michael_schumacher,mercedes,15,15.0,34.0,9.0,109.0,4.0,15,0.0,Finished,0,0,0
345,2010,9,12,European Grand Prix,liuzzi,force_india,14,14.0,12.0,12.0,43.0,6.0,16,0.0,Finished,0,0,0
345,2010,9,12,European Grand Prix,grassi,virgin,21,21.0,0.0,21.0,0.0,12.0,17,0.0,+1 Lap,0,0,0
345,2010,9,12,European Grand Prix,chandhok,hrt,23,23.0,0.0,20.0,0.0,11.0,18,0.0,+2 Laps,0,0,0
345,2010,9,12,European Grand Prix,glock,virgin,22,22.0,0.0,24.0,0.0,12.0,19,0.0,+2 Laps,0,0,0
345,2010,9,12,European Grand Prix,bruno_senna,hrt,24,24.0,0.0,23.0,0.0,11.0,20,0.0,+2 Laps,0,0,0
345,2010,9,12,European Grand Prix,trulli,lotus_racing,19,19.0,0.0,22.0,0.0,10.0,21,0.0,+4 Laps,0,0,0
345,2010,9,12,European Grand Prix,hulkenberg,williams,8,8.0,1.0,17.0,20.0,7.0,22,0.0,Exhaust,0,0,1
345,2010,9,12,European Grand Prix,kovalainen,lotus_racing,20,20.0,0.0,19.0,0.0,10.0,23,0.0,Collision,0,0,1
345,2010,9,12,European Grand Prix,webber,red_bull,2,2.0,103.0,4.0,218.0,2.0,24,0.0,Collision,0,0,1
346,2010,10,9,British Grand Prix,webber,red_bull,2,2.0,128.0,3.0,249.0,2.0,1,25.0,Finished,1,1,0
346,2010,10,9,British Grand Prix,hamilton,mclaren,4,4.0,145.0,1.0,278.0,1.0,2,18.0,Finished,0,1,0
346,2010,10,9,British Grand Prix,rosberg,mercedes,5,5.0,90.0,6.0,126.0,4.0,3,15.0,Finished,0,1,0
346,2010,10,9,British Grand Prix,button,mclaren,14,14.0,133.0,2.0,278.0,1.0,4,12.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,barrichello,williams,8,8.0,29.0,11.0,31.0,7.0,5,10.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,kobayashi,sauber,12,12.0,15.0,12.0,15.0,8.0,6,8.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,vettel,red_bull,1,1.0,121.0,4.0,249.0,2.0,7,6.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,sutil,force_india,11,11.0,35.0,10.0,47.0,6.0,8,4.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,michael_schumacher,mercedes,10,10.0,36.0,9.0,126.0,4.0,9,2.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,hulkenberg,williams,13,13.0,2.0,17.0,31.0,7.0,10,1.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,liuzzi,force_india,20,15.0,12.0,13.0,47.0,6.0,11,0.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,buemi,toro_rosso,16,17.0,7.0,14.0,10.0,9.0,12,0.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,petrov,renault,15,16.0,6.0,15.0,89.0,5.0,13,0.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,alonso,ferrari,3,3.0,98.0,5.0,165.0,3.0,14,0.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,massa,ferrari,7,7.0,67.0,8.0,165.0,3.0,15,0.0,Finished,0,0,0
346,2010,10,9,British Grand Prix,trulli,lotus_racing,21,21.0,0.0,22.0,0.0,10.0,16,0.0,+1 Lap,0,0,0
346,2010,10,9,British Grand Prix,kovalainen,lotus_racing,18,19.0,0.0,19.0,0.0,10.0,17,0.0,+1 Lap,0,0,0
346,2010,10,9,British Grand Prix,glock,virgin,19,20.0,0.0,24.0,0.0,12.0,18,0.0,+2 Laps,0,0,0
346,2010,10,9,British Grand Prix,chandhok,hrt,23,23.0,0.0,20.0,0.0,11.0,19,0.0,+2 Laps,0,0,0
346,2010,10,9,British Grand Prix,yamamoto,hrt,24,24.0,0.0,25.0,0.0,11.0,20,0.0,+2 Laps,0,0,0
346,2010,10,9,British Grand Prix,alguersuari,toro_rosso,17,18.0,3.0,16.0,10.0,9.0,21,0.0,Brakes,0,0,1
346,2010,10,9,British Grand Prix,rosa,sauber,9,9.0,0.0,18.0,15.0,8.0,22,0.0,Collision,0,0,1
346,2010,10,9,British Grand Prix,kubica,renault,6,6.0,83.0,7.0,89.0,5.0,23,0.0,Driveshaft,0,0,1
346,2010,10,9,British Grand Prix,grassi,virgin,22,22.0,0.0,21.0,0.0,12.0,24,0.0,Hydraulics,0,0,1
347,2010,11,10,German Grand Prix,alonso,ferrari,2,2.0,123.0,5.0,208.0,3.0,1,25.0,Finished,1,1,0
347,2010,11,10,German Grand Prix,massa,ferrari,3,3.0,85.0,8.0,208.0,3.0,2,18.0,Finished,0,1,0
347,2010,11,10,German Grand Prix,vettel,red_bull,1,1.0,136.0,4.0,272.0,2.0,3,15.0,Finished,0,1,0
347,2010,11,10,German Grand Prix,hamilton,mclaren,6,6.0,157.0,1.0,300.0,1.0,4,12.0,Finished,0,0,0
347,2010,11,10,German Grand Prix,button,mclaren,5,5.0,143.0,2.0,300.0,1.0,5,10.0,Finished,0,0,0
347,2010,11,10,German Grand Prix,webber,red_bull,4,4.0,136.0,3.0,272.0,2.0,6,8.0,Finished,0,0,0
347,2010,11,10,German Grand Prix,kubica,renault,7,7.0,89.0,7.0,96.0,5.0,7,6.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,rosberg,mercedes,9,9.0,94.0,6.0,132.0,4.0,8,4.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,michael_schumacher,mercedes,11,11.0,38.0,9.0,132.0,4.0,9,2.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,petrov,renault,13,13.0,7.0,14.0,96.0,5.0,10,1.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,kobayashi,sauber,12,12.0,15.0,12.0,15.0,8.0,11,0.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,barrichello,williams,8,8.0,29.0,11.0,31.0,7.0,12,0.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,hulkenberg,williams,10,10.0,2.0,17.0,31.0,7.0,13,0.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,rosa,sauber,14,15.0,0.0,18.0,15.0,8.0,14,0.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,alguersuari,toro_rosso,15,16.0,3.0,16.0,10.0,9.0,15,0.0,+1 Lap,0,0,0
347,2010,11,10,German Grand Prix,liuzzi,force_india,21,22.0,12.0,13.0,47.0,6.0,16,0.0,+2 Laps,0,0,0
347,2010,11,10,German Grand Prix,sutil,force_india,19,14.0,35.0,10.0,47.0,6.0,17,0.0,+2 Laps,0,0,0
347,2010,11,10,German Grand Prix,glock,virgin,23,20.0,0.0,24.0,0.0,12.0,18,0.0,+3 Laps,0,0,0
347,2010,11,10,German Grand Prix,bruno_senna,hrt,20,21.0,0.0,23.0,0.0,11.0,19,0.0,+4 Laps,0,0,0
347,2010,11,10,German Grand Prix,kovalainen,lotus_racing,18,19.0,0.0,19.0,0.0,10.0,20,0.0,Collision,0,0,1
347,2010,11,10,German Grand Prix,grassi,virgin,24,24.0,0.0,21.0,0.0,12.0,21,0.0,Gearbox,0,0,1
347,2010,11,10,German Grand Prix,yamamoto,hrt,22,23.0,0.0,25.0,0.0,11.0,22,0.0,Engine,0,0,1
347,2010,11,10,German Grand Prix,trulli,lotus_racing,17,18.0,0.0,22.0,0.0,10.0,23,0.0,Gearbox,0,0,1
347,2010,11,10,German Grand Prix,buemi,toro_rosso,16,17.0,7.0,15.0,10.0,9.0,24,0.0,Collision,0,0,1
348,2010,12,11,Hungarian Grand Prix,webber,red_bull,2,2.0,161.0,1.0,312.0,1.0,1,25.0,Finished,1,1,0
348,2010,12,11,Hungarian Grand Prix,alonso,ferrari,3,3.0,141.0,5.0,238.0,3.0,2,18.0,Finished,0,1,0
348,2010,12,11,Hungarian Grand Prix,vettel,red_bull,1,1.0,151.0,3.0,312.0,1.0,3,15.0,Finished,0,1,0
348,2010,12,11,Hungarian Grand Prix,massa,ferrari,4,4.0,97.0,6.0,238.0,3.0,4,12.0,Finished,0,0,0
348,2010,12,11,Hungarian Grand Prix,petrov,renault,7,7.0,17.0,12.0,106.0,5.0,5,10.0,Finished,0,0,0
348,2010,12,11,Hungarian Grand Prix,hulkenberg,williams,10,10.0,10.0,15.0,40.0,7.0,6,8.0,Finished,0,0,0
348,2010,12,11,Hungarian Grand Prix,rosa,sauber,9,9.0,6.0,17.0,23.0,8.0,7,6.0,+1 Lap,0,0,0
348,2010,12,11,Hungarian Grand Prix,button,mclaren,11,11.0,147.0,4.0,304.0,2.0,8,4.0,+1 Lap,0,0,0
348,2010,12,11,Hungarian Grand Prix,kobayashi,sauber,23,18.0,17.0,13.0,23.0,8.0,9,2.0,+1 Lap,0,0,0
348,2010,12,11,Hungarian Grand Prix,barrichello,williams,12,12.0,30.0,11.0,40.0,7.0,10,1.0,+1 Lap,0,0,0
348,2010,12,11,Hungarian Grand Prix,michael_schumacher,mercedes,14,14.0,38.0,9.0,132.0,4.0,11,0.0,+1 Lap,0,0,0
348,2010,12,11,Hungarian Grand Prix,buemi,toro_rosso,15,15.0,7.0,16.0,10.0,9.0,12,0.0,+1 Lap,0,0,0
348,2010,12,11,Hungarian Grand Prix,liuzzi,force_india,16,16.0,12.0,14.0,47.0,6.0,13,0.0,+1 Lap,0,0,0
348,2010,12,11,Hungarian Grand Prix,kovalainen,lotus_racing,19,20.0,0.0,19.0,0.0,10.0,14,0.0,+3 Laps,0,0,0
348,2010,12,11,Hungarian Grand Prix,trulli,lotus_racing,20,21.0,0.0,22.0,0.0,10.0,15,0.0,+3 Laps,0,0,0
348,2010,12,11,Hungarian Grand Prix,glock,virgin,18,19.0,0.0,24.0,0.0,12.0,16,0.0,+3 Laps,0,0,0
348,2010,12,11,Hungarian Grand Prix,bruno_senna,hrt,22,23.0,0.0,23.0,0.0,11.0,17,0.0,+3 Laps,0,0,0
348,2010,12,11,Hungarian Grand Prix,grassi,virgin,21,22.0,0.0,21.0,0.0,12.0,18,0.0,+4 Laps,0,0,0
348,2010,12,11,Hungarian Grand Prix,yamamoto,hrt,24,24.0,0.0,25.0,0.0,11.0,19,0.0,+4 Laps,0,0,0
348,2010,12,11,Hungarian Grand Prix,hamilton,mclaren,5,5.0,157.0,2.0,304.0,2.0,20,0.0,Gearbox,0,0,1
348,2010,12,11,Hungarian Grand Prix,kubica,renault,8,8.0,89.0,8.0,106.0,5.0,21,0.0,Retired,0,0,1
348,2010,12,11,Hungarian Grand Prix,rosberg,mercedes,6,6.0,94.0,7.0,132.0,4.0,22,0.0,Wheel,0,0,1
348,2010,12,11,Hungarian Grand Prix,sutil,force_india,13,13.0,35.0,10.0,47.0,6.0,23,0.0,Collision,0,0,1
348,2010,12,11,Hungarian Grand Prix,alguersuari,toro_rosso,17,17.0,3.0,18.0,10.0,9.0,24,0.0,Engine,0,0,1
349,2010,13,13,Belgian Grand Prix,hamilton,mclaren,2,2.0,182.0,1.0,329.0,2.0,1,25.0,Finished,1,1,0
349,2010,13,13,Belgian Grand Prix,webber,red_bull,1,1.0,179.0,2.0,330.0,1.0,2,18.0,Finished,0,1,0
349,2010,13,13,Belgian Grand Prix,kubica,renault,3,3.0,104.0,7.0,123.0,5.0,3,15.0,Finished,0,1,0
349,2010,13,13,Belgian Grand Prix,massa,ferrari,6,6.0,109.0,6.0,250.0,3.0,4,12.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,sutil,force_india,8,8.0,45.0,9.0,58.0,6.0,5,10.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,rosberg,mercedes,14,12.0,102.0,8.0,146.0,4.0,6,8.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,michael_schumacher,mercedes,21,11.0,44.0,10.0,146.0,4.0,7,6.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,kobayashi,sauber,17,19.0,21.0,12.0,27.0,8.0,8,4.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,petrov,renault,23,24.0,19.0,13.0,123.0,5.0,9,2.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,liuzzi,force_india,12,14.0,13.0,14.0,58.0,6.0,10,1.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,rosa,sauber,24,22.0,6.0,17.0,27.0,8.0,11,0.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,buemi,toro_rosso,16,15.0,7.0,16.0,10.0,9.0,12,0.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,alguersuari,toro_rosso,11,13.0,3.0,18.0,10.0,9.0,13,0.0,Finished,0,0,0
349,2010,13,13,Belgian Grand Prix,hulkenberg,williams,9,9.0,10.0,15.0,40.0,7.0,14,0.0,+1 Lap,0,0,0
349,2010,13,13,Belgian Grand Prix,vettel,red_bull,4,4.0,151.0,3.0,330.0,1.0,15,0.0,+1 Lap,0,0,0
349,2010,13,13,Belgian Grand Prix,kovalainen,lotus_racing,13,16.0,0.0,19.0,0.0,10.0,16,0.0,+1 Lap,0,0,0
349,2010,13,13,Belgian Grand Prix,grassi,virgin,22,23.0,0.0,21.0,0.0,12.0,17,0.0,+1 Lap,0,0,0
349,2010,13,13,Belgian Grand Prix,glock,virgin,20,17.0,0.0,24.0,0.0,12.0,18,0.0,+1 Lap,0,0,0
349,2010,13,13,Belgian Grand Prix,trulli,lotus_racing,15,18.0,0.0,22.0,0.0,10.0,19,0.0,+1 Lap,0,0,0
349,2010,13,13,Belgian Grand Prix,yamamoto,hrt,19,21.0,0.0,25.0,0.0,11.0,20,0.0,+2 Laps,0,0,0
349,2010,13,13,Belgian Grand Prix,alonso,ferrari,10,10.0,141.0,5.0,250.0,3.0,21,0.0,Accident,0,0,1
349,2010,13,13,Belgian Grand Prix,button,mclaren,5,5.0,147.0,4.0,329.0,2.0,22,0.0,Collision,0,0,1
349,2010,13,13,Belgian Grand Prix,bruno_senna,hrt,18,20.0,0.0,23.0,0.0,11.0,23,0.0,Retired,0,0,1
349,2010,13,13,Belgian Grand Prix,barrichello,williams,7,7.0,30.0,11.0,40.0,7.0,24,0.0,Collision,0,0,1
350,2010,14,14,Italian Grand Prix,alonso,ferrari,1,1.0,166.0,3.0,290.0,3.0,1,25.0,Finished,1,1,0
350,2010,14,14,Italian Grand Prix,button,mclaren,2,2.0,165.0,4.0,347.0,2.0,2,18.0,Finished,0,1,0
350,2010,14,14,Italian Grand Prix,massa,ferrari,3,3.0,124.0,6.0,290.0,3.0,3,15.0,Finished,0,1,0
350,2010,14,14,Italian Grand Prix,vettel,red_bull,6,6.0,163.0,5.0,350.0,1.0,4,12.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,rosberg,mercedes,7,7.0,112.0,7.0,158.0,4.0,5,10.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,webber,red_bull,4,4.0,187.0,1.0,350.0,1.0,6,8.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,hulkenberg,williams,8,8.0,16.0,14.0,47.0,7.0,7,6.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,kubica,renault,9,9.0,108.0,8.0,127.0,5.0,8,4.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,michael_schumacher,mercedes,12,12.0,46.0,9.0,158.0,4.0,9,2.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,barrichello,williams,10,10.0,31.0,11.0,47.0,7.0,10,1.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,buemi,toro_rosso,14,14.0,7.0,16.0,10.0,9.0,11,0.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,liuzzi,force_india,19,20.0,13.0,15.0,58.0,6.0,12,0.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,petrov,renault,20,15.0,19.0,13.0,127.0,5.0,13,0.0,Finished,0,0,0
350,2010,14,14,Italian Grand Prix,rosa,sauber,16,17.0,6.0,17.0,27.0,8.0,14,0.0,+1 Lap,0,0,0
350,2010,14,14,Italian Grand Prix,alguersuari,toro_rosso,15,16.0,3.0,18.0,10.0,9.0,15,0.0,+1 Lap,0,0,0
350,2010,14,14,Italian Grand Prix,sutil,force_india,11,11.0,45.0,10.0,58.0,6.0,16,0.0,+1 Lap,0,0,0
350,2010,14,14,Italian Grand Prix,glock,virgin,24,21.0,0.0,24.0,0.0,12.0,17,0.0,+2 Laps,0,0,0
350,2010,14,14,Italian Grand Prix,kovalainen,lotus_racing,18,19.0,0.0,19.0,0.0,10.0,18,0.0,+2 Laps,0,0,0
350,2010,14,14,Italian Grand Prix,yamamoto,hrt,23,24.0,0.0,25.0,0.0,11.0,19,0.0,+2 Laps,0,0,0
350,2010,14,14,Italian Grand Prix,grassi,virgin,21,22.0,0.0,21.0,0.0,12.0,20,0.0,+3 Laps,0,0,0
350,2010,14,14,Italian Grand Prix,trulli,lotus_racing,17,18.0,0.0,22.0,0.0,10.0,21,0.0,Engine,0,0,1
350,2010,14,14,Italian Grand Prix,bruno_senna,hrt,22,23.0,0.0,23.0,0.0,11.0,22,0.0,Retired,0,0,1
350,2010,14,14,Italian Grand Prix,hamilton,mclaren,5,5.0,182.0,2.0,347.0,2.0,23,0.0,Collision,0,0,1
350,2010,14,14,Italian Grand Prix,kobayashi,sauber,13,13.0,21.0,12.0,27.0,8.0,24,0.0,Gearbox,0,0,1
351,2010,15,15,Singapore Grand Prix,alonso,ferrari,1,1.0,191.0,2.0,319.0,3.0,1,25.0,Finished,1,1,0
351,2010,15,15,Singapore Grand Prix,vettel,red_bull,2,2.0,181.0,4.0,383.0,1.0,2,18.0,Finished,0,1,0
351,2010,15,15,Singapore Grand Prix,webber,red_bull,5,5.0,202.0,1.0,383.0,1.0,3,15.0,Finished,0,1,0
351,2010,15,15,Singapore Grand Prix,button,mclaren,4,4.0,177.0,5.0,359.0,2.0,4,12.0,Finished,0,0,0
351,2010,15,15,Singapore Grand Prix,rosberg,mercedes,7,7.0,122.0,7.0,168.0,4.0,5,10.0,Finished,0,0,0
351,2010,15,15,Singapore Grand Prix,barrichello,williams,6,6.0,39.0,11.0,56.0,7.0,6,8.0,Finished,0,0,0
351,2010,15,15,Singapore Grand Prix,kubica,renault,8,8.0,114.0,8.0,133.0,5.0,7,6.0,Finished,0,0,0
351,2010,15,15,Singapore Grand Prix,massa,ferrari,24,24.0,128.0,6.0,319.0,3.0,8,4.0,Finished,0,0,0
351,2010,15,15,Singapore Grand Prix,sutil,force_india,15,16.0,47.0,9.0,60.0,6.0,9,2.0,Finished,0,0,0
351,2010,15,15,Singapore Grand Prix,hulkenberg,williams,17,12.0,17.0,14.0,56.0,7.0,10,1.0,Finished,0,0,0
351,2010,15,15,Singapore Grand Prix,petrov,renault,12,13.0,19.0,13.0,133.0,5.0,11,0.0,+1 Lap,0,0,0
351,2010,15,15,Singapore Grand Prix,alguersuari,toro_rosso,11,11.0,3.0,18.0,10.0,9.0,12,0.0,+1 Lap,0,0,0
351,2010,15,15,Singapore Grand Prix,michael_schumacher,mercedes,9,9.0,46.0,10.0,168.0,4.0,13,0.0,+1 Lap,0,0,0
351,2010,15,15,Singapore Grand Prix,buemi,toro_rosso,13,14.0,7.0,16.0,10.0,9.0,14,0.0,+1 Lap,0,0,0
351,2010,15,15,Singapore Grand Prix,grassi,virgin,20,20.0,0.0,21.0,0.0,12.0,15,0.0,+2 Laps,0,0,0
351,2010,15,15,Singapore Grand Prix,kovalainen,lotus_racing,19,19.0,0.0,19.0,0.0,10.0,16,0.0,Engine,0,0,1
351,2010,15,15,Singapore Grand Prix,glock,virgin,18,18.0,0.0,24.0,0.0,12.0,17,0.0,Hydraulics,0,0,1
351,2010,15,15,Singapore Grand Prix,heidfeld,sauber,14,15.0,0.0,26.0,27.0,8.0,18,0.0,Collision,0,0,1
351,2010,15,15,Singapore Grand Prix,hamilton,mclaren,3,3.0,182.0,3.0,359.0,2.0,19,0.0,Collision,0,0,1
351,2010,15,15,Singapore Grand Prix,klien,hrt,22,22.0,0.0,27.0,0.0,11.0,20,0.0,Hydraulics,0,0,1
351,2010,15,15,Singapore Grand Prix,kobayashi,sauber,10,10.0,21.0,12.0,27.0,8.0,21,0.0,Accident,0,0,1
351,2010,15,15,Singapore Grand Prix,bruno_senna,hrt,23,23.0,0.0,23.0,0.0,11.0,22,0.0,Accident,0,0,1
351,2010,15,15,Singapore Grand Prix,trulli,lotus_racing,21,21.0,0.0,22.0,0.0,10.0,23,0.0,Hydraulics,0,0,1
351,2010,15,15,Singapore Grand Prix,liuzzi,force_india,16,17.0,13.0,15.0,60.0,6.0,24,0.0,Collision,0,0,1
352,2010,16,22,Japanese Grand Prix,vettel,red_bull,1,1.0,206.0,3.0,426.0,1.0,1,25.0,Finished,1,1,0
352,2010,16,22,Japanese Grand Prix,webber,red_bull,2,2.0,220.0,1.0,426.0,1.0,2,18.0,Finished,0,1,0
352,2010,16,22,Japanese Grand Prix,alonso,ferrari,4,5.0,206.0,2.0,334.0,3.0,3,15.0,Finished,0,1,0
352,2010,16,22,Japanese Grand Prix,button,mclaren,5,6.0,189.0,5.0,381.0,2.0,4,12.0,Finished,0,0,0
352,2010,16,22,Japanese Grand Prix,hamilton,mclaren,8,3.0,192.0,4.0,381.0,2.0,5,10.0,Finished,0,0,0
352,2010,16,22,Japanese Grand Prix,michael_schumacher,mercedes,10,10.0,54.0,9.0,176.0,4.0,6,8.0,Finished,0,0,0
352,2010,16,22,Japanese Grand Prix,kobayashi,sauber,14,14.0,27.0,12.0,37.0,8.0,7,6.0,Finished,0,0,0
352,2010,16,22,Japanese Grand Prix,heidfeld,sauber,11,11.0,4.0,18.0,37.0,8.0,8,4.0,Finished,0,0,0
352,2010,16,22,Japanese Grand Prix,barrichello,williams,7,8.0,41.0,11.0,58.0,7.0,9,2.0,Finished,0,0,0
352,2010,16,22,Japanese Grand Prix,buemi,toro_rosso,18,18.0,8.0,16.0,11.0,9.0,10,1.0,Finished,0,0,0
352,2010,16,22,Japanese Grand Prix,alguersuari,toro_rosso,16,16.0,3.0,19.0,11.0,9.0,11,0.0,+1 Lap,0,0,0
352,2010,16,22,Japanese Grand Prix,kovalainen,lotus_racing,20,20.0,0.0,20.0,0.0,10.0,12,0.0,+1 Lap,0,0,0
352,2010,16,22,Japanese Grand Prix,trulli,lotus_racing,19,19.0,0.0,21.0,0.0,10.0,13,0.0,+2 Laps,0,0,0
352,2010,16,22,Japanese Grand Prix,glock,virgin,22,22.0,0.0,24.0,0.0,12.0,14,0.0,+2 Laps,0,0,0
352,2010,16,22,Japanese Grand Prix,bruno_senna,hrt,23,23.0,0.0,25.0,0.0,11.0,15,0.0,+2 Laps,0,0,0
352,2010,16,22,Japanese Grand Prix,yamamoto,hrt,24,24.0,0.0,26.0,0.0,11.0,16,0.0,+3 Laps,0,0,0
352,2010,16,22,Japanese Grand Prix,rosberg,mercedes,6,7.0,122.0,7.0,176.0,4.0,17,0.0,Suspension,0,0,1
352,2010,16,22,Japanese Grand Prix,sutil,force_india,15,15.0,47.0,10.0,60.0,6.0,18,0.0,Oil leak,0,0,1
352,2010,16,22,Japanese Grand Prix,kubica,renault,3,4.0,114.0,8.0,133.0,5.0,19,0.0,Wheel,0,0,1
352,2010,16,22,Japanese Grand Prix,hulkenberg,williams,9,9.0,17.0,14.0,58.0,7.0,20,0.0,Accident,0,0,1
352,2010,16,22,Japanese Grand Prix,massa,ferrari,12,12.0,128.0,6.0,334.0,3.0,21,0.0,Accident,0,0,1
352,2010,16,22,Japanese Grand Prix,petrov,renault,13,13.0,19.0,13.0,133.0,5.0,22,0.0,Accident,0,0,1
352,2010,16,22,Japanese Grand Prix,liuzzi,force_india,17,17.0,13.0,15.0,60.0,6.0,23,0.0,Accident,0,0,1
352,2010,16,22,Japanese Grand Prix,grassi,virgin,21,21.0,0.0,23.0,0.0,12.0,24,0.0,Suspension,0,0,1
353,2010,17,35,Korean Grand Prix,alonso,ferrari,3,3.0,231.0,1.0,374.0,3.0,1,25.0,Finished,1,1,0
353,2010,17,35,Korean Grand Prix,hamilton,mclaren,4,4.0,210.0,3.0,399.0,2.0,2,18.0,Finished,0,1,0
353,2010,17,35,Korean Grand Prix,massa,ferrari,6,6.0,143.0,6.0,374.0,3.0,3,15.0,Finished,0,1,0
353,2010,17,35,Korean Grand Prix,michael_schumacher,mercedes,9,9.0,66.0,9.0,188.0,4.0,4,12.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,kubica,renault,8,8.0,124.0,7.0,143.0,5.0,5,10.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,liuzzi,force_india,17,18.0,21.0,13.0,68.0,6.0,6,8.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,barrichello,williams,10,10.0,47.0,10.0,65.0,7.0,7,6.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,kobayashi,sauber,12,12.0,31.0,12.0,43.0,8.0,8,4.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,heidfeld,sauber,13,13.0,6.0,18.0,43.0,8.0,9,2.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,hulkenberg,williams,11,11.0,18.0,15.0,65.0,7.0,10,1.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,alguersuari,toro_rosso,15,16.0,3.0,19.0,11.0,9.0,11,0.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,button,mclaren,7,7.0,189.0,5.0,399.0,2.0,12,0.0,Finished,0,0,0
353,2010,17,35,Korean Grand Prix,kovalainen,lotus_racing,21,21.0,0.0,20.0,0.0,10.0,13,0.0,+1 Lap,0,0,0
353,2010,17,35,Korean Grand Prix,bruno_senna,hrt,24,24.0,0.0,23.0,0.0,11.0,14,0.0,+2 Laps,0,0,0
353,2010,17,35,Korean Grand Prix,yamamoto,hrt,23,23.0,0.0,26.0,0.0,11.0,15,0.0,+2 Laps,0,0,0
353,2010,17,35,Korean Grand Prix,sutil,force_india,14,14.0,47.0,11.0,68.0,6.0,16,0.0,Collision,0,0,1
353,2010,17,35,Korean Grand Prix,vettel,red_bull,1,1.0,206.0,4.0,426.0,1.0,17,0.0,Engine,0,0,1
353,2010,17,35,Korean Grand Prix,petrov,renault,20,15.0,19.0,14.0,143.0,5.0,18,0.0,Accident,0,0,1
353,2010,17,35,Korean Grand Prix,glock,virgin,19,20.0,0.0,25.0,0.0,12.0,19,0.0,Collision,0,0,1
353,2010,17,35,Korean Grand Prix,buemi,toro_rosso,16,17.0,8.0,16.0,11.0,9.0,20,0.0,Collision,0,0,1
353,2010,17,35,Korean Grand Prix,grassi,virgin,22,22.0,0.0,24.0,0.0,12.0,21,0.0,Accident,0,0,1
353,2010,17,35,Korean Grand Prix,trulli,lotus_racing,18,19.0,0.0,21.0,0.0,10.0,22,0.0,Hydraulics,0,0,1
353,2010,17,35,Korean Grand Prix,webber,red_bull,2,2.0,220.0,2.0,426.0,1.0,23,0.0,Accident,0,0,1
353,2010,17,35,Korean Grand Prix,rosberg,mercedes,5,5.0,122.0,8.0,188.0,4.0,24,0.0,Collision,0,0,1
